"","d35_gene_exp_value","d35_ref_gene_exp_value"
"245266_at",8.48163028735569,8.41658683250642
"245267_at",3.95633055774553,4.53582930928711
"245268_at",6.95204172540982,7.22545285700018
"245269_at",9.0394186185129,9.32754998426707
"245270_at",10.3846953222245,11.0942360865402
"245271_at",8.32086675977191,8.64264479466638
"245272_at",6.99672597555382,6.38279902459384
"245273_at",8.26196196415585,8.32583818455678
"245274_at",7.99667091612604,8.6401371448591
"245275_at",7.15854406981542,4.80826888427927
"245276_at",8.67315594232418,7.68230331237002
"245277_at",8.1424530776761,7.55997226354303
"245278_at",8.93851405864682,9.01336573061113
"245279_at",8.5572765278975,9.2321384802137
"245280_at",7.00917300501866,7.20342218449175
"245281_at",10.8986139072545,9.75540519121761
"245282_at",9.16113718668994,8.84108033505151
"245283_at",5.379043626309,5.81741137439927
"245284_at",9.25798822427474,8.16153139880126
"245285_s_at",7.61205817332559,6.60614009069934
"245286_at",11.0548189690058,10.9098224645852
"245287_at",8.15209409551283,7.78497576015964
"245288_at",9.01517890393632,8.6392594531599
"245289_at",10.9686770744898,10.8378680691139
"245290_at",8.97705383052882,7.22450776093656
"245291_at",6.76524190546233,7.98319086117957
"245292_at",9.75335978474412,10.1880998482036
"245293_at",8.14339641892804,8.79641654244558
"245294_at",7.90478322962596,8.35712412021997
"245295_at",7.29991557289948,7.44010568323503
"245296_at",9.87846618236652,8.990807621584
"245297_at",6.53051351327539,6.4193968241987
"245298_at",7.60510424514678,7.81318819436725
"245299_at",9.08611094892843,9.15400204668381
"245300_at",4.46399023174796,4.57846712881908
"245301_at",6.09363762066365,7.18285431827806
"245302_at",6.33981466261981,6.04345973923269
"245303_at",7.05070190901379,7.24044479175893
"245304_at",4.47544823698604,5.11896858785314
"245305_at",5.41349762599961,6.70353018739726
"245306_at",8.23999886739204,7.27889927654177
"245307_at",9.00596473073617,8.59007414585615
"245308_at",8.17698048616479,8.93140455528865
"245309_at",6.67442948824807,6.83850126068049
"245310_at",7.23302345366831,7.75168928769141
"245311_at",10.2423374596827,11.1763170030719
"245312_at",6.88648421883624,6.9477726719162
"245313_at",8.69411039501724,8.8525535616201
"245314_at",6.75422533524873,6.31066926117223
"245315_at",9.59812358509789,10.1568957967148
"245316_at",8.81355946816257,8.54596473621477
"245317_at",8.60828047090038,10.9291612842306
"245318_at",6.45588928771711,6.60567826889315
"245319_at",6.16091745610871,5.18329400448998
"245320_at",8.16371544522254,7.94342699447643
"245321_at",10.8118999444083,9.06046883433875
"245322_at",5.84254670193896,5.96307228564867
"245323_at",10.6752618033693,9.85369617146096
"245324_at",7.84346011378268,9.09588614691257
"245325_at",4.62783369035036,4.84277715309821
"245326_at",8.02968566315896,7.79162358579926
"245327_at",6.41149116646756,6.40563119809837
"245328_at",5.73227837299273,8.82444083732879
"245329_at",8.48159507228715,8.17367715509677
"245330_at",8.02642766976628,10.7316261856423
"245331_at",9.41987591766109,9.15939010787766
"245332_at",9.17351373446125,9.27821395780234
"245333_at",9.80627004190219,9.75741082586192
"245334_at",7.72379447146588,7.6275141748938
"245335_at",4.61104981984559,4.73411264690912
"245336_at",6.75813631725008,6.71276363734264
"245337_at",7.54795055597731,7.98239900832926
"245338_at",8.64277636172354,8.21209453520714
"245339_at",7.73895696435219,8.53093028168077
"245340_at",9.93826821254625,10.6100064615713
"245341_at",5.07505075485418,4.82428367019438
"245342_at",11.6631229784865,12.3221242640731
"245343_at",5.33035136736583,7.95414092819548
"245344_at",8.07966158348802,8.31599290573508
"245345_at",4.36467699575345,4.38231092822753
"245346_at",9.50133808455784,6.42415931011904
"245347_at",8.05466932011312,6.78764565184956
"245348_at",9.33173806898373,8.26243067636506
"245349_at",7.72367547976975,7.0920503743281
"245350_at",9.70040926500471,9.61255085494777
"245351_at",9.60048200191264,9.28729247350133
"245352_at",9.44749629582994,6.91539867019765
"245353_at",9.45341329728856,7.34119203421161
"245354_at",8.48567621463503,6.79626583032591
"245355_at",10.651401203923,11.7494372618613
"245356_at",12.1608487894323,13.0273701500463
"245357_at",8.72251014775992,7.17126941707656
"245358_at",8.76803559695422,9.63427931941123
"245359_at",9.11594960861103,9.11821436529098
"245360_at",9.42089216879522,9.77980547224798
"245361_at",8.57323657749882,8.92413134680111
"245362_at",7.38455318012296,5.9077785310587
"245363_at",5.30215601374351,9.04276521534397
"245364_at",6.66392475147289,6.94436099603424
"245365_at",8.5781741232263,8.60832654561702
"245366_at",7.84956824043122,7.42898799478438
"245367_at",6.61372506440927,7.73028217133352
"245368_at",5.89408016127611,5.59782042635415
"245369_at",4.4906341092972,4.36975341477216
"245370_at",7.38681997107905,6.65253953123305
"245371_at",5.50556837348142,5.4768598826165
"245372_at",9.39841470824538,10.6800346896758
"245373_s_at",10.6287329270771,9.90131874921549
"245374_at",8.82161376783483,9.37021342785595
"245375_at",4.92680579047649,5.42463885489039
"245376_at",4.65407715984983,4.59044786543203
"245377_at",4.85749184766699,4.78393114020981
"245378_at",6.3236186866671,6.37622304424265
"245379_at",6.6144407680838,6.80756449808436
"245380_at",5.19825848260088,5.29715886389376
"245381_at",4.96590834908845,5.11799949763447
"245382_at",4.8205600689112,6.17314887981273
"245383_at",6.13535721369505,6.22354993258568
"245384_at",7.22156355776482,7.45502269874147
"245385_at",6.46903741775589,4.89771501140799
"245386_at",7.5818223298205,6.33351704205823
"245387_at",7.74642027663814,8.02964450153263
"245388_at",10.001827558655,8.25387640638655
"245389_at",6.26357875442641,6.30027299046242
"245390_at",8.0771292815563,8.31974808546902
"245391_at",10.9645644724693,10.8674919745554
"245392_at",5.17239002546811,4.89842237072675
"245393_at",9.86408034429464,11.7638745576074
"245394_at",9.3823426776194,9.76527038453596
"245395_at",8.24618682155125,8.40047735993601
"245396_at",7.35288373454518,6.45669556284835
"245397_at",8.16472506131695,9.71955748595544
"245398_at",7.81637479882977,8.59183952358747
"245399_at",10.903461830172,7.6395695885555
"245400_at",10.8587681901273,10.4779060845729
"245401_at",8.57430578883223,8.77156446270179
"245402_at",4.02672866268928,3.95374966675563
"245403_at",4.45741422694274,4.44364273095896
"245404_at",5.97144730630158,6.7789297159043
"245405_at",6.17646041141008,6.45508011062132
"245406_at",4.97531486878076,5.04004464629181
"245407_at",10.0057626463751,9.19838566279594
"245408_at",8.1423471168383,8.37970406802425
"245409_at",4.45545957433762,4.48795153095311
"245410_at",5.41122111324508,6.25877472549276
"245411_at",4.50411486557143,5.39846039278783
"245412_at",5.7127774595631,6.71490126907007
"245413_at",7.03550049526019,6.72181198895809
"245414_at",6.56693651474617,6.79246158617445
"245415_at",10.2829122731489,10.3901753962525
"245416_at",7.20403655153623,7.41379690894878
"245417_at",6.3266226348893,5.71046733616525
"245418_at",8.97861253953539,8.42836724957285
"245419_at",5.11949853094915,5.13840806621312
"245420_at",7.03441015199997,6.87242269772609
"245421_at",6.00504654411424,6.01923677148558
"245422_at",8.18685820177505,10.0558111445319
"245423_at",6.21877666536249,5.6766603711191
"245424_at",4.12219967302539,4.0632084306283
"245425_at",8.89114517663571,8.91295645661969
"245426_at",5.52817209771505,5.27884796738027
"245427_at",9.02344383983074,7.00627457180116
"245428_at",8.32807042000737,7.82765460234147
"245429_at",6.6516975887681,6.27309339364476
"245430_at",7.97715061795934,8.20078111835884
"245431_at",8.52347973698059,8.58322333337351
"245432_at",7.95511543934299,6.75040072763112
"245433_at",9.86113819753512,9.99096681842061
"245434_at",8.1597713379483,8.04096738204019
"245435_at",6.08619595366861,6.06006997000208
"245436_at",6.85551545971606,5.95128541168508
"245437_at",5.75918499592161,5.89619962458082
"245438_at",6.63179582746772,7.19173961739579
"245439_at",7.06787987337344,6.58093840687234
"245440_at",4.8953692818215,4.56637398242649
"245441_at",5.51495267683244,5.57558004892537
"245442_at",6.8212252956899,6.7022445084775
"245443_at",4.14002592510665,4.19238093519472
"245444_at",5.24838443954183,5.16712023030868
"245445_at",6.02717905962828,6.23480103688997
"245446_at",5.74925058617778,6.71835907006638
"245447_at",4.92549525281514,5.02572267165241
"245448_at",3.87520945155448,3.74225125423804
"245449_at",5.97393720792037,6.05403596986665
"245450_at",4.93445331479247,4.96532951737379
"245451_at",4.79472833911523,4.7823169576915
"245452_at",3.83306869918922,3.87028382472585
"245453_at",4.85021400602903,4.65373461442267
"245454_at",4.0554020564806,4.06254334275534
"245455_at",3.89640313710471,3.88673862792101
"245456_at",9.19871008504149,8.44975022598717
"245457_s_at",4.52011685011115,4.58879971676062
"245458_at",6.13387581531163,6.67233645467339
"245459_at",4.47406870058407,4.37187434486878
"245460_at",5.78813215024634,4.42539333490592
"245461_at",6.47663294294542,6.94531540256673
"245462_at",6.22504288517425,6.25254512129571
"245463_at",7.15263629745626,7.98286721482113
"245464_at",5.76765090184626,5.50086545934393
"245465_at",4.80058451718299,4.7426574879423
"245466_at",5.77797767400771,5.49827992819645
"245467_at",6.77608408904039,7.70510982504995
"245468_at",4.61957482121013,4.62242032120046
"245469_at",3.59999761741409,3.62254344983453
"245470_at",5.65814503343549,5.33621428801042
"245471_at",3.98865380259641,4.12493318311679
"245472_at",4.70915233983507,4.76260253694594
"245473_at",3.86432477081856,4.14154786101591
"245474_at",6.83850352607266,6.62867504266299
"245475_at",6.07340871159873,5.95327654293609
"245476_at",5.37605091990271,5.29646824583848
"245477_at",6.77010789159721,6.43985258798708
"245478_at",6.72325582734222,7.70876739300918
"245479_at",5.77324301644735,5.84745287483925
"245480_at",6.69647568729428,6.19482805585402
"245481_at",9.33507653462586,9.26172262608564
"245482_at",7.09274117728707,6.69977427762368
"245483_at",13.2560304484778,12.3307253500395
"245484_at",9.14579573675445,9.06451786650189
"245485_at",5.69278866931487,5.95544073006499
"245486_x_at",7.02693961356239,6.62892524630273
"245487_at",7.00544847314713,7.90549567247725
"245488_at",5.38342004101533,5.41705185960455
"245489_at",7.49521101315584,7.86395069064972
"245490_at",5.54830896653316,5.21579420298337
"245491_at",7.04301226869504,6.95884479294705
"245492_at",6.67151143838491,7.34720806238288
"245493_at",6.06876280691941,6.16778926646508
"245494_at",8.26267025089734,7.57084420602196
"245495_at",5.72668874989176,6.0930081583862
"245496_at",8.02324980905919,7.76304442455117
"245497_at",4.34942395152597,4.25555652699247
"245498_at",6.67334418674167,6.62976998547519
"245499_at",8.03915271931041,9.34002132531427
"245500_at",5.89482144967772,5.79319312504192
"245501_at",4.31663063531764,4.26560647080342
"245502_at",7.54887563009178,8.36372532405898
"245503_at",3.85342907881676,3.82596696412833
"245504_at",4.45320558602827,3.9585907716125
"245505_at",4.07716960948177,4.00918421712213
"245506_at",4.36638603018394,4.22357845954524
"245507_at",5.18812845093784,5.17760002593276
"245508_at",4.81258003248656,4.87506832504755
"245509_at",5.66524258295849,5.57044740330831
"245510_at",4.85333688003898,4.89209743499016
"245511_at",4.40192705838797,4.4887971970338
"245512_at",9.30921467599054,9.34791088910803
"245513_at",8.37878604923518,8.83586946115855
"245514_at",4.72743345328761,4.86949316815436
"245515_at",4.6104403524443,4.47069575640909
"245516_at",5.80446920467219,5.84301347048337
"245517_at",8.24728031937914,8.2586548559298
"245518_at",6.35450669529437,6.58992122145089
"245519_at",4.77095229105428,4.8330308599425
"245520_at",4.23867338179298,4.20994214158473
"245521_at",8.358194374783,8.00990808236442
"245522_at",5.14812360197536,5.47685744501922
"245523_at",6.95666454932989,8.23431379342032
"245524_at",8.9178598870861,7.9831066955416
"245525_at",10.1686201628788,10.295380651738
"245526_at",7.51004911881124,7.7732174419358
"245527_at",6.16975100364851,6.17866967173482
"245528_at",10.1313071114233,10.9015012301485
"245529_at",6.43313693131472,6.41002629908935
"245530_at",5.67542425158451,5.70962271888292
"245531_at",5.67544184059346,5.54229128073054
"245532_at",7.78669765952666,7.174464275106
"245533_at",6.99683168653599,6.59300544911733
"245534_at",4.73094121644349,4.58256207067658
"245535_at",6.43645864313295,6.75229558659191
"245536_at",7.01708450281119,6.93427749948236
"245537_at",4.02486147280415,3.82220449783376
"245538_at",4.49361388525108,4.47048532467547
"245539_at",5.23741376291906,5.22645348724134
"245540_at",6.61960795062451,7.01455587881466
"245541_at",7.02096672576556,6.86918721198901
"245542_at",5.35400321721536,5.31658905691431
"245543_at",6.20089659356613,5.73723524679544
"245544_at",5.65051210662794,5.61754604677772
"245545_at",5.36997379503263,5.78937818078067
"245546_at",6.19495221167309,6.04770706948976
"245547_at",5.03236493110755,4.92050649673987
"245548_at",5.02359084306151,5.00136424678287
"245549_at",4.94979777249505,4.81387422151899
"245550_at",4.34584008158892,4.40688010614056
"245551_at",4.3672493058014,4.48699803422648
"245552_at",4.34697739465319,4.43744591748703
"245553_at",5.00582339182859,5.11264069504648
"245554_at",4.15029796741024,4.15337453625283
"245555_at",6.12537832470874,6.28559254445368
"245556_at",4.3497139924278,4.38642375336748
"245557_at",8.43336884795786,8.62983396834204
"245558_at",5.90507001312135,6.05382095346824
"245559_at",5.75334384135638,5.65947570217312
"245560_at",5.64255994282643,5.1952238393551
"245561_at",6.42491119872976,6.87538712790898
"245562_at",7.89881992333322,8.31763957393494
"245563_at",8.16261278599421,7.06128647670084
"245564_at",6.1132950625095,5.91556512028397
"245565_at",6.35249301080622,6.13417508404338
"245566_at",4.11587084252654,4.28626102821564
"245567_at",5.11677814246664,7.21864949991003
"245568_at",5.83482926638372,5.74179619554883
"245569_at",6.92164766026562,7.53934340314554
"245570_at",4.01164499390573,4.02455801812339
"245571_at",4.25023376483912,4.17617617797497
"245572_at",6.9776613112657,7.57326325874399
"245573_at",4.83734722560257,4.93890695957707
"245574_at",6.23672281515017,6.19001140272896
"245575_at",7.46912501112921,7.61833159966444
"245576_at",6.38790180863088,7.15599892079017
"245577_at",6.56575313435987,5.8767908821214
"245578_at",7.75212501629812,7.37408182489757
"245579_at",4.37847145989768,4.33864587853838
"245580_at",5.57990282987097,5.44206372389408
"245581_at",5.99340199737734,6.53021826325791
"245582_at",5.30862140142531,5.30354774424019
"245583_at",6.67356362209753,7.26518606622759
"245584_at",4.29501410735487,4.64556954362547
"245585_at",4.92200962934944,5.10930157308816
"245586_at",4.22422486909919,4.35430002797312
"245587_at",7.23608868305525,7.40233835151808
"245588_at",5.07070932298689,4.81362996209814
"245589_at",4.84408266164581,4.79124810342397
"245590_at",4.35888649558523,4.40547665082062
"245591_at",3.89947065246924,3.89830132619633
"245592_at",7.54756213672209,6.96996341090106
"245593_at",5.24512229649743,5.25833741258639
"245594_at",7.10949859804685,6.04741886573452
"245595_at",5.67186258541363,5.47922439438818
"245596_at",4.62087431106098,4.91745014338888
"245597_at",7.26131931986658,6.73415091232747
"245598_at",5.92839681736176,6.65123531295026
"245599_at",7.57272164482792,7.8242784849718
"245600_at",8.7309205920315,8.01798383601005
"245601_at",7.31780726292425,6.72667434413356
"245602_at",11.50405897224,11.3752864781034
"245603_at",4.59025022052331,4.5777585951346
"245604_at",5.63016119909646,5.94686794665094
"245605_at",9.01621841861465,9.0861039365919
"245606_at",6.63268614068525,6.38402502674394
"245607_at",5.11926871298359,5.78984400492343
"245608_at",7.56251472296629,8.61779360700999
"245609_at",3.9715805092214,3.96317771099221
"245610_at",5.01014735069709,4.95544687667183
"245611_at",6.06462136890264,6.72080322202345
"245612_at",7.67458581506419,7.81566446372517
"245613_at",5.09389458978082,5.13535786644295
"245614_at",4.73898818795698,4.76607990882631
"245615_at",4.33755023687442,4.4047832222043
"245616_at",4.87143358505307,4.48149374409381
"245617_at",3.81600489505015,3.83636184612739
"245618_at",6.91855389725832,6.61567132121931
"245619_at",5.61045137066582,5.65557743177877
"245620_at",4.32120755038013,4.31751760752794
"245621_at",7.96929829593606,6.38807940522564
"245622_at",4.53845206613819,4.56669762465908
"245623_s_at",5.37277985400207,5.9475884891336
"245624_at",7.26603993793838,5.11279209240195
"245625_at",9.39280707157369,9.08034721236663
"245626_at",10.2996607385083,10.6626372119623
"245627_at",11.5056609944758,7.90249482597425
"245628_at",8.99366272323326,5.75365753371439
"245629_at",9.58950331170265,8.82937848038801
"245630_at",6.34897632623355,6.09190760988902
"245631_at",8.84480366860807,8.86696754526429
"245632_at",6.03201881622421,6.05425612511663
"245633_at",8.54968883023107,9.50023917838284
"245634_at",4.96041324521594,4.94114757666034
"245635_at",5.29602324253702,5.00643194457311
"245636_at",4.53019178382876,4.57637655788266
"245637_at",7.09888176165646,5.01372005846696
"245638_s_at",4.1350549054278,4.32927978361638
"245639_at",9.80021062864615,11.0474303440384
"245640_at",4.97051265151571,4.97873511457079
"245641_at",6.47119414575089,6.04440849453517
"245642_at",11.5670514279847,12.4278720735289
"245643_at",4.56260303342537,4.66591029086755
"245644_at",7.57515882969773,8.90299233961967
"245645_at",5.63051028397734,5.52786268749632
"245646_x_at",4.36462296050142,4.57386830032404
"245647_at",5.13498335973954,4.92500378172781
"245648_at",4.37986675994219,4.32746256281921
"245649_at",7.56000802862449,7.65285679618401
"245650_at",5.33415319267089,5.16871823888887
"245651_s_at",6.30836497905725,6.33520667575671
"245652_at",4.1656915675159,4.29124790488828
"245653_at",4.62249406926696,4.61848576816957
"245654_at",4.43531675014764,4.23336517709367
"245655_at",3.62527527568714,3.70537856975096
"245656_at",4.74551509867198,4.70481425862319
"245657_at",4.5476649766613,4.71005337719284
"245658_at",5.1543953980368,4.85193270202388
"245659_at",8.61352758342452,8.46471544498796
"245660_at",7.70654685359822,7.24064635214083
"245661_at",6.28148128444897,6.31824373410377
"245662_at",8.64405273062276,8.04754001578856
"245663_at",4.27565425200682,4.26129068150727
"245664_at",3.95878984475086,3.91455800288512
"245665_at",7.53581620553899,8.13340752265893
"245666_at",8.37761008296984,8.71472154106971
"245667_at",10.2191446832242,9.47268059458291
"245668_at",10.4728584366044,10.3918186278229
"245669_at",4.93134547663964,4.70905901120072
"245670_at",6.33863882571794,6.34470394990209
"245671_at",10.1005454922283,7.40011618484675
"245672_at",4.64549700252858,4.55589711570226
"245673_at",4.79422371179313,4.88162956206267
"245674_at",4.39722198504578,4.47117811507198
"245675_at",5.62415361014943,5.7106340006749
"245676_at",4.50324539754772,4.54514329096638
"245677_at",5.44487306233637,5.29840860976107
"245678_at",8.15173539558648,7.69004684289345
"245679_at",7.25171867634729,7.58998345071251
"245680_at",5.0239802056305,5.12779591213938
"245681_at",8.38755090909938,8.01030543806455
"245682_at",7.82109568008744,8.16657267483633
"245683_at",8.15179540272702,8.17173940244409
"245684_at",9.75506307271156,10.3847792473086
"245685_at",5.6347644820746,5.84855184789082
"245686_at",9.54713878541673,9.72557037985025
"245687_at",9.02495273342446,8.58339765978454
"245688_at",7.91435400549726,10.6299103260687
"245689_at",5.32900536485742,5.29998342603463
"245690_at",8.27046449618117,5.1619898469003
"245691_at",7.59167410537785,7.64531781055739
"245692_at",5.31370742246581,5.32635031741683
"245693_at",8.98666318326016,8.05731865353217
"245694_at",8.91740971200428,8.12305336945674
"245695_at",7.14860385319735,7.35689303072935
"245696_at",5.21592104873134,5.19815880790448
"245697_at",8.2972477406516,7.75689280829851
"245698_at",7.25918111091552,8.06903018152557
"245699_at",8.37870954920151,7.80446653380579
"245700_at",4.97782831619418,4.88473848428401
"245701_at",9.77138900555737,5.39345764851842
"245702_at",7.34630989475341,6.09691376666179
"245703_at",4.14860266055942,4.0516439121836
"245704_at",7.1419675285668,7.58185822310235
"245705_at",4.18927226803196,4.160948477996
"245706_at",4.42086526852085,4.78855284562284
"245707_at",4.97720081636774,5.05527502476103
"245708_at",4.72824135267189,4.95051700448886
"245709_at",5.01578934447171,5.69991259803945
"245710_at",5.57201814430331,5.24127650913225
"245711_at",9.07858442466078,8.64566222752715
"245712_at",8.29383580878979,7.24890565276036
"245713_at",5.46996164194357,7.56570193818023
"245714_at",9.05555390109367,9.32355424657766
"245715_s_at",10.9968006885078,11.6352114837434
"245716_at",7.50980985588585,6.89090188779543
"245717_at",5.75010407170788,5.42119245991924
"245718_at",8.8270875859192,8.62254371055284
"245719_at",5.7351625957121,5.14831344060527
"245720_at",5.16841182311946,5.1684154655811
"245721_s_at",7.43573733017594,7.58508139683992
"245722_at",7.23534502085493,7.61247290559656
"245723_at",7.04156482528929,7.08651905182914
"245724_at",8.60004176563642,7.84609973697755
"245725_at",6.72546818117931,8.47636793421055
"245726_at",5.62094963758043,5.65218629251981
"245727_at",6.48050222600554,6.46248357269832
"245728_at",5.8894112496558,5.99068848132742
"245729_at",5.94583727615352,6.30910290019706
"245730_at",7.70569793066216,7.14802480278532
"245731_at",9.46956163257667,9.72017877133912
"245732_at",7.71233291151855,7.62959452097548
"245733_at",7.60387671587244,7.6575231739623
"245734_at",8.74304354699655,8.91665101813651
"245735_at",4.65231168295107,4.74511067920833
"245736_at",10.225838893763,7.13962146619596
"245737_at",5.80721464105136,6.26712417873455
"245738_at",4.29001105412673,4.36603433035598
"245739_at",5.76610926894627,7.44098231290312
"245740_at",7.98858368452995,7.64089470877568
"245741_at",4.80873022170586,4.83782205914686
"245742_at",8.8922481165572,10.3413455121367
"245743_at",4.5468730175999,4.25248567185664
"245744_at",6.9848303603946,5.15083794122896
"245745_at",7.02044494817821,4.38141903738265
"245746_at",9.12912213385911,10.1013668882232
"245747_at",5.62681054202465,4.97628698705913
"245748_at",7.758945428588,7.90244694702031
"245749_at",5.41310470126377,4.23811562506795
"245750_at",8.86300369605106,9.13170626659839
"245751_s_at",7.96284242426184,7.21043642899209
"245752_at",3.89234736954443,3.90032919646164
"245753_at",3.70740895033007,3.78504920557765
"245754_at",3.52317452240075,3.52532386812432
"245755_at",5.51476775388607,5.38851691680237
"245756_at",9.47766700414157,9.14790025590106
"245757_at",6.09090497347255,8.52756716132295
"245758_at",6.86726063075228,5.86347655825252
"245759_at",8.56754616962373,8.29417504069545
"245760_s_at",5.64740140316603,4.58834489704254
"245761_at",8.70421628193888,8.16727729482152
"245762_at",5.1516400049237,5.39957006403803
"245763_at",7.76501620880874,7.5150288571631
"245764_s_at",7.15304031955444,7.20881707753558
"245765_at",7.14361386671281,6.30939707141938
"245766_at",4.2266929211907,4.29506600662961
"245767_at",4.42202168612554,5.12930171122691
"245768_at",9.28174551173581,11.0310167676094
"245769_at",7.68007272252613,6.98300369160845
"245770_at",6.27420598457726,6.47975519174416
"245771_at",6.49461944953825,4.76996065471424
"245772_at",7.57459886110463,8.09478684465953
"245773_at",7.40661788632951,7.86146256828734
"245774_at",6.60009521705401,7.04843936621005
"245775_at",8.86017484156427,7.92915482169745
"245776_at",9.03673554104336,5.4029337010369
"245777_at",6.53616288821954,6.1841169985461
"245778_at",7.35686795533407,6.68105821423105
"245779_at",4.1139405734525,4.0839716894394
"245780_at",8.95846764891775,8.96462426770394
"245781_at",9.53231152737049,9.8981858403382
"245782_at",3.90950536001949,3.95202262107307
"245783_s_at",5.18713994495405,5.10553686598811
"245784_at",7.18103383604329,10.0856323536527
"245785_at",4.48815452927093,4.51454877298494
"245786_at",7.81280109044843,7.78338021637679
"245787_at",9.26120696314361,9.46838823946556
"245788_at",7.56171132784202,8.02788871908307
"245789_at",7.23754116226482,8.38298197304166
"245790_at",8.79696968627784,8.4121300362866
"245791_at",9.82179468067986,10.5233809985736
"245792_at",9.48519859148488,8.39112233768678
"245793_at",8.47074372134234,7.70268820705951
"245794_at",6.73103104684418,8.8569056793653
"245795_at",9.07701143897823,7.86420697662298
"245796_at",10.4639519741793,9.81435646057334
"245797_at",8.16134151123121,6.78457104082986
"245798_at",4.12116004547825,4.04695222892942
"245799_at",5.27006081361927,5.28790726842607
"245800_at",6.71950876753151,8.43380696070776
"245801_at",4.51092055135237,4.55693939722638
"245802_at",4.46105927996563,4.56139846604827
"245803_at",12.2484920000498,11.4503221521542
"245804_at",4.21314873113888,4.16539976144297
"245805_at",3.63683556369769,3.60770829857685
"245806_at",8.79961388672454,6.87114456952387
"245807_at",7.17173875130774,5.86798451584869
"245808_at",6.29979448310954,7.09966097168996
"245809_at",7.50661099269533,7.51198689331629
"245810_at",7.45267602503783,7.41481861997481
"245811_at",3.93900769580685,3.93252963600559
"245812_at",4.01472555702779,4.09602024031585
"245813_at",4.74750690173924,4.80919790763381
"245814_at",5.75065588589842,6.1902333369175
"245815_at",7.44022722529149,7.30234934179657
"245816_at",4.72335519347806,4.71156715010653
"245817_at",7.85960903046104,7.93267204114638
"245818_at",7.13756220816149,7.93594495192833
"245819_at",5.6667651149025,5.65453680572052
"245820_at",6.31895047941358,6.10975116100517
"245821_at",7.9927000143662,9.25867982454141
"245822_at",9.48509516585976,9.30154136770437
"245823_at",4.62583631050609,4.59084708290993
"245824_at",6.35031741876911,6.26933183887157
"245825_at",8.77751936569658,9.50260956470824
"245826_at",4.57213960213756,4.48368573967656
"245827_at",4.26854739825468,4.33107134647637
"245828_at",5.84661313899194,6.3730027899418
"245829_at",4.00000639262905,4.01837155164329
"245830_at",6.89262008167525,6.91794926612
"245831_at",8.38470745900061,8.28104298768399
"245832_at",8.93720231007738,10.1908795482367
"245833_at",5.71039281866013,5.79580921124347
"245834_at",4.41403349283792,4.45502015647503
"245835_at",3.96668210062731,4.03081157017572
"245836_at",3.66439424416611,3.62136530218452
"245837_at",3.91563545542387,3.88390943295374
"245838_at",5.05101041012347,5.17341785000541
"245839_at",4.86106105118019,4.81804041647666
"245840_at",5.4012219666701,5.68658400045169
"245841_s_at",10.6093074349017,11.1304475773438
"245842_at",4.71662667308319,4.82367062926822
"245843_at",8.16073754800504,7.06823153930281
"245844_at",8.13330970617987,8.16440664630567
"245845_at",6.31892458874473,6.05347556559085
"245846_at",6.41366647618488,6.77688963429116
"245847_at",5.74317494976298,5.58248429310263
"245848_at",7.74585706586151,8.2308390733082
"245849_at",5.71227837205324,7.35308740314045
"245850_at",5.89655162259819,5.66849938012114
"245851_at",7.92981627923542,7.96458147525808
"245852_at",9.6745750561569,8.5096836199492
"245853_at",8.34126988435342,8.57829674021826
"245854_at",7.73726297956455,8.33475226257253
"245855_at",7.79779504275031,6.89133786522406
"245856_at",5.28383388955717,5.32796588411474
"245857_at",4.01851686906505,4.07233800626182
"245858_at",4.90146943857305,5.1043622195318
"245859_at",5.71091322830195,7.04377791204167
